,KHIPU_ID,CREATED_BY,CREATED_ON,CHANGED_BY,CHANGED_ON,NOTES,plainnotes
80,1000034,katie,2003-06-30 14:20:52,,0000-00-00 00:00:00,Notes 1-3 have been appended to the cords where applicable.  See Ascher and Ascher 1987:117-119 for additional notes.,Notes 1-3 have been appended to the cords where applicable.  See Ascher and Ascher 1987:117-119 for additional notes.
81,1000035,katie,2003-06-30 16:00:36,,0000-00-00 00:00:00,(Note 1 with appropriate cords.),(Note 1 with appropriate cords.)
82,1000035,katie,2003-06-30 16:01:01,,0000-00-00 00:00:00,"2. Although we record the colors as LB and BB, these may be the same color faded differentially.","2. Although we record the colors as LB and BB, these may be the same color faded differentially."
83,1000035,katie,2003-06-30 16:02:00,,0000-00-00 00:00:00,"3.  The main quipu is broken at one end.  This may be a piece of a larger quipu.  The piece contains a group of 18 pendants divided by color into two subgroups of 9 pendants each.  Although only traces of them are left on pendants 6-11, each pendant appears to have had one subsidiary attached to it.","3.  The main quipu is broken at one end.  This may be a piece of a larger quipu.  The piece contains a group of 18 pendants divided by color into two subgroups of 9 pendants each.  Although only traces of them are left on pendants 6-11, each pendant appears to have had one subsidiary attached to it."
84,1000036,katie,2003-06-30 16:38:25,,0000-00-00 00:00:00,"Construction note: Several cords (5, 9, 13-15) are kinked just at the place where a knot cluster is expected as if knots were present but had been untied.  Because the color and texture of the cords are unmarred, any unknotting would not have been recent.  The kinks are sufficiently clear to be able to ""reconstruct"" the number and type of knots.  In no case does an actual knot cluster appear on a kinked cord at the level of the kink.  The listing contains the actual knots only.  Both the ""reconstructed"" knots (marked with *) and the actual knots are shown below.  No values are inputed to them as we do not know whether to combine them or replace one with the other.",
85,1000036,katie,2003-06-30 16:38:47,,0000-00-00 00:00:00,Additional notes in Ascher and Ascher 1987:126,Additional notes in Ascher and Ascher 1987:126
86,1000037,katie,2003-06-30 17:01:35,,0000-00-00 00:00:00,1. The museum records the provenance of the quipu as Nazca and its collector as J. Gayoso.,1. The museum records the provenance of the quipu as Nazca and its collector as J. Gayoso.
87,1000037,katie,2003-06-30 17:02:30,,0000-00-00 00:00:00,"2. Two pendant fragments (F1, F2) are stored with the quipu.  By color and texture, they appear related to the quipu but there is no place that they seem to have come from.  We think they were part of the collection of the same quipumaker but not part of this quipu.","2. Two pendant fragments (F1, F2) are stored with the quipu.  By color and texture, they appear related to the quipu but there is no place that they seem to have come from.  We think they were part of the collection of the same quipumaker but not part of this quipu."
88,1000038,katie,2003-06-30 17:07:22,,0000-00-00 00:00:00,These quipu fragments were stored with AS215 but do not appear to have come from that quipu.  They are recorded in Ascher and Ascher 1987:129-130.,These quipu fragments were stored with AS215 but do not appear to have come from that quipu.  They are recorded in Ascher and Ascher 1987:129-130.
89,1000037,katie,2003-06-30 17:19:05,,0000-00-00 00:00:00,These quipu fragments have been designated AS215F (#10000038).,These quipu fragments have been designated AS215F (#10000038).
90,1000037,katie,2003-06-30 17:19:34,,0000-00-00 00:00:00,Additional notes in Ascher and Ascher 1987:130-132,Additional notes in Ascher and Ascher 1987:130-132
91,1000039,katie,2003-06-30 19:20:15,,0000-00-00 00:00:00,"This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac.  The quipus with this designation are AS97, AS99, AS101-102, AS104, AS110-112, AS118-119, AS121, AS125, AS131, AS134, AS139, AS144-145, AS151, AS156, AS158, AS163, AS165, AS167, AS170, AS172, AS187-189.","This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac.  The quipus with this designation are AS97, AS99, AS101-102, AS104, AS110-112, AS118-119, AS121, AS125, AS131, AS134, AS139, AS144-145, AS151, AS156, AS158, AS163, AS165, AS167, AS170, AS172, AS187-189."
92,1000039,katie,2003-06-30 19:21:34,,0000-00-00 00:00:00,"Construction note: The colors of the pendants have been constructed by threading W pendants with other colors for the first 4.0 - 9.0 cm of the pendant cord.  Thus, near the main cord, the pendants differ in color but near the bottom they are all W.","Construction note: The colors of the pendants have been constructed by threading W pendants with other colors for the first 4.0 - 9.0 cm of the pendant cord.  Thus, near the main cord, the pendants differ in color but near the bottom they are all W."
93,1000039,katie,2003-06-30 19:22:01,,0000-00-00 00:00:00,Additional Notes Ascher and Ascher 1987:681,Additional Notes Ascher and Ascher 1987:681
94,1000040,katie,2003-06-30 20:10:07,,0000-00-00 00:00:00,"AS98, AS108, AS113, AS114, AS159, AS160, AS173, and AS 174 were acquired by the Museum in 1904 with provenance between Ica and Pisco.  For a discussion of them, see #5, Ascher and Ascher 1987:687-689.","AS98, AS108, AS113, AS114, AS159, AS160, AS173, and AS 174 were acquired by the Museum in 1904 with provenance between Ica and Pisco.  For a discussion of them, see #5, Ascher and Ascher 1987:687-689."
95,1000041,katie,2003-06-30 21:13:34,,0000-00-00 00:00:00,"This is one of several khipus from the Museum with provenance ""Pachamac"".  See notes under AS097 for listing.","This is one of several khipus from the Museum with provenance ""Pachamac"".  See notes under AS097 for listing."
96,1000041,katie,2003-06-30 21:13:49,,0000-00-00 00:00:00,All values on this khipu are between 101 and 755.,All values on this khipu are between 101 and 755.
97,1000042,katie,2003-07-01 14:08:55,,0000-00-00 00:00:00,"This is one of several quipus acquired by the Museum in 1907 with provenance Ica.  The quipus with this designation are AS100, AS103, AS105, AS109, AS115-117, AS120, AS123, AS126, AS129, AS135, AS138, AS141-143, AS146, AS150, AS152, AS161-162, AS164, AS166, AS171, AS179-180.","This is one of several quipus acquired by the Museum in 1907 with provenance Ica.  The quipus with this designation are AS100, AS103, AS105, AS109, AS115-117, AS120, AS123, AS126, AS129, AS135, AS138, AS141-143, AS146, AS150, AS152, AS161-162, AS164, AS166, AS171, AS179-180."
98,1000042,katie,2003-07-01 14:09:16,,0000-00-00 00:00:00,Additional notes in Ascher and Ascher 1987:698.,Additional notes in Ascher and Ascher 1987:698.
99,1000043,katie,2003-07-01 16:01:28,,0000-00-00 00:00:00,"1. Because only single knots are found on this quipu, the Aschers interpreted the lower knot cluster as the units position and the higher as the tens position.  This interpretation has not been followed.","1. Because only single knots are found on this quipu, the Aschers interpreted the lower knot cluster as the units position and the higher as the tens position.  This interpretation has not been followed."
100,1000043,katie,2003-07-01 16:02:14,,0000-00-00 00:00:00,2. AS101 consists of 2 quipus tied together.  The 2 parts are listed as AS101 - Part 1 and AS101 - Part 2.  The twisted ends of the main cords of the 2 parts are tied together with a square knot.,2. AS101 consists of 2 quipus tied together.  The 2 parts are listed as AS101 - Part 1 and AS101 - Part 2.  The twisted ends of the main cords of the 2 parts are tied together with a square knot.
101,1000043,katie,2003-07-01 16:02:44,,0000-00-00 00:00:00,3. This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac.  See AS97 for a complete listing.,3. This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac.  See AS97 for a complete listing.
102,1000043,katie,2003-07-01 16:03:12,,0000-00-00 00:00:00,"Additional notes are found in Ascher and Ascher 1987:700, 702-704.","Additional notes are found in Ascher and Ascher 1987:700, 702-704."
103,1000044,katie,2003-07-01 16:04:11,,0000-00-00 00:00:00,"1. Because only single knots are found on this quipu, the Aschers interpreted the lower knot cluster as the units position and the higher as the tens position.  This interpretation has not been followed.  ",
104,1000044,katie,2003-07-01 16:04:27,,0000-00-00 00:00:00,2. AS101 consists of 2 quipus tied together.  The 2 parts are listed as AS101 - Part 1 and AS101 - Part 2.  The twisted ends of the main cords of the 2 parts are tied together with a square knot.  ,
105,1000044,katie,2003-07-01 16:04:37,,0000-00-00 00:00:00,3. This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac.  See AS97 for a complete listing.  ,
106,1000044,katie,2003-07-01 16:04:48,,0000-00-00 00:00:00,"Additional notes are found in Ascher and Ascher 1987:700, 702-704.  ",
107,1000045,katie,2003-07-01 18:23:28,,0000-00-00 00:00:00,Khipu de algodon - LAVADO,Khipu de algodon - LAVADO
108,1000045,katie,2003-07-01 18:24:12,,0000-00-00 00:00:00,2. La madera consideramos como el cordon principal (25.50 cm largo tota).  (Drawing in notes.),2. La madera consideramos como el cordon principal (25.50 cm largo tota).  (Drawing in notes.)
109,1000045,katie,2003-07-01 18:25:45,,0000-00-00 00:00:00,4. Los huecos en lado B suman 23; cada hueco en Lado B (1 ...23) tiene un mergen de error de 0.2 cm con el mismo numerado nueco en lado A (vea las medidas en nota #2),4. Los huecos en lado B suman 23; cada hueco en Lado B (1 ...23) tiene un mergen de error de 0.2 cm con el mismo numerado nueco en lado A (vea las medidas en nota #2)
110,1000045,katie,2003-07-01 18:26:28,,0000-00-00 00:00:00,4. A. La unica diferencia es la añadidura de una pendiente anillada entre el hueco B23 y el hueco en el Lado F (F1),4. A. La unica diferencia es la a195177adidura de una pendiente anillada entre el hueco B23 y el hueco en el Lado F (F1)
111,1000045,katie,2003-07-01 18:27:06,,0000-00-00 00:00:00,"5.  Como en el caso de Lado A, los pendientes anillados del Lado B salen de los huecos impares (eso es: 1-3, 3-5, etc)","5.  Como en el caso de Lado A, los pendientes anillados del Lado B salen de los huecos impares (eso es: 1-3, 3-5, etc)"
112,1000045,katie,2003-07-01 18:28:28,,0000-00-00 00:00:00,6. Los huecos en Lado C suman 23; cada hueco en Lado C (1 ... 23) tiene un margen de error de 0.2 cm con el mismo numerado hueco en Lado A (vea las unedidas para Lado A en nota #2).,
113,1000045,katie,2003-07-01 18:29:36,,0000-00-00 00:00:00,"7. Lado C PA1-1 tiene una manera especial de dividirse para formar su ""subsidiario"".  Los hilos doblados qu componen la pendiente, se divider (como palqa) en dos partes.  Los dos partes comparten un tercer hilo.  (drawing)","7. Lado C PA1-1 tiene una manera especial de dividirse para formar su ""subsidiario"".  Los hilos doblados qu componen la pendiente, se divider (como palqa) en dos partes.  Los dos partes comparten un tercer hilo.  (drawing)"
114,1000045,katie,2003-07-01 18:30:25,,0000-00-00 00:00:00,8. Hay huellos (en la modera) de des hilos que saliar del hueco C 23 a juntar con hilos que se encaentrarian - en la manera de un pendiente anillado - con hilos en Lado F.,8. Hay huellos (en la modera) de des hilos que saliar del hueco C 23 a juntar con hilos que se encaentrarian - en la manera de un pendiente anillado - con hilos en Lado F.
115,1000045,katie,2003-07-01 18:30:33,,0000-00-00 00:00:00,Measurements in notes as well.,Measurements in notes as well.
116,1000046,katie,2003-07-02 14:58:13,,0000-00-00 00:00:00,For a list of other khipus with the provenance Pachacamac see AS097.,For a list of other khipus with the provenance Pachacamac see AS097.
117,1000046,katie,2003-07-02 15:00:52,,0000-00-00 00:00:00,"Most of the pendants contain only one cluster of single knots.  Because they cannot be viewed in relation to other knot clusters on the same pendant, although they are differentially placed, all have been interpreted as in the 10's position.","Most of the pendants contain only one cluster of single knots.  Because they cannot be viewed in relation to other knot clusters on the same pendant, although they are differentially placed, all have been interpreted as in the 10's position."
118,1000047,katie,2003-07-02 15:21:56,,0000-00-00 00:00:00,For a list of other quipus with the provenance Ica see AS100,For a list of other quipus with the provenance Ica see AS100
119,1000047,katie,2003-07-02 15:24:47,,0000-00-00 00:00:00,Additional notes in Ascher and Ascher 1987:710-712.,Additional notes in Ascher and Ascher 1987:710-712.
120,1000048,katie,2003-07-02 19:50:46,,0000-00-00 00:00:00,"For a list of all quipu with the provenance Pachacamac, see AS097.","For a list of all quipu with the provenance Pachacamac, see AS097."
